timestamp,user,source_ip,action,status,session_duration,bytes_transferred,failed_attempts,privilege_level,is_anomaly
2026-01-22 06:30:26,user2,192.168.1.100,config_read,success,207,89340,0,1,0
2026-01-22 14:23:26,administrator,84.140.215.132,login_failed,failed,0,0,27,0,1
2026-01-22 08:50:26,user2,10.0.0.50,service_start,success,3022,69926,0,1,0
2026-01-22 15:20:26,webadmin,10.0.0.50,login_success,success,2760,87716,0,1,0
2026-01-22 03:00:26,user2,192.168.1.100,service_start,success,1864,73240,0,1,0
2026-01-23 14:30:26,dbadmin,192.168.1.102,service_start,success,1410,32480,0,1,0
2026-01-22 00:05:26,webadmin,10.0.0.50,logout,success,2853,83811,0,1,0
2026-01-23 05:30:26,user2,192.168.1.101,login_success,success,540,95767,0,1,0
2026-01-21 09:15:26,webadmin,10.0.0.51,login_success,success,2752,17907,0,1,0
2026-01-23 05:40:26,admin,192.168.1.102,logout,success,2068,56561,0,1,0
2026-01-21 22:25:26,user1,10.0.0.50,user_create,success,2289,4147965,0,3,1
2026-01-21 06:40:26,user2,10.0.0.51,service_start,success,249,67040,0,1,0
2026-01-22 05:25:26,user2,10.0.0.50,config_read,success,2104,77373,0,2,0
2026-01-21 05:40:26,dbadmin,192.168.1.102,logout,success,1450,9335,0,1,0
2026-01-22 12:35:26,dbadmin,10.0.0.50,login_success,success,1478,88489,0,1,0
2026-01-22 01:55:26,admin,192.168.1.101,config_read,success,2405,25611,0,1,0
2026-01-21 16:15:26,admin,192.168.1.101,login_success,success,1351,78454,0,1,0
2026-01-22 13:15:26,user2,10.0.0.50,logout,success,2004,64278,0,1,0
2026-01-21 08:30:26,webadmin,10.0.0.51,logout,success,2182,54682,0,2,0
2026-01-23 01:35:26,user1,192.168.1.100,logout,success,213,31099,0,1,0
2026-01-21 00:05:26,user1,192.168.1.102,login_success,success,266,88054,0,1,0
2026-01-23 08:45:26,user1,192.168.1.102,config_read,success,2865,2920,0,1,0
2026-01-21 04:20:26,dbadmin,192.168.1.100,config_read,success,2130,24049,0,2,0
2026-01-21 07:15:26,user1,192.168.1.101,service_start,success,3309,34307,0,1,0
2026-01-21 20:55:26,admin,10.0.0.50,config_read,success,176,55615,0,1,0
2026-01-27 02:25:26,admin,10.0.0.50,admin_access,success,2319,3553380,0,3,1
2026-01-22 10:40:26,admin,10.0.0.51,login_success,success,2268,8345,0,1,0
2026-01-21 06:55:26,dbadmin,10.0.0.51,service_start,success,1310,31354,0,2,0
